,review_id,course_id,course_name
1054,9440,2128,[PHIL V2110] Philosophy and Feminism
1055,9441,2333,[POLS W1002] Introduction to Political Thought
1056,9442,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1057,9443,1053,[PSYC W2240] Human Communication
1058,9444,5185,[MATH V1102] Calculus II
1059,9445,3545,[C1101] Contemporary Civilization
1060,9446,730,Junior Colloquium
1061,9447,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1062,9448,2989,Reformation to Romanticism: The Violent Origins of Modern Thought
1063,9449,27,[CSEE W3826] Fundamentals of Computer Organization
1064,9450,2807,[PHIL V3353] European Social Philosophy
1065,9451.0,,
1066,9452.0,,
1067,9455.0,,
1068,9456.0,,
1069,9457,3379,[C1010] University Writing
1070,9458,1908,[W1105] Principles of Economics
1071,9459,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1072,9460,924,[PSYC BC1001] Intro to Psychology
1073,9461,2343,Biodiversity
1074,9462,2990,"The Kalevala, Kanteletar and Finnish Poetry"
1075,9463,3444,[JPNS C1101] First Year Japanese I
1076,9465,1123,[W3211] Intermediate Microeconomics
1077,9466,2045,[POLS W3020] Democracy and its Critics
1078,9467,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1079,9468,2992,Islam (TA)
1080,9469,5461,[CHNS C1102] Elementary Chinese II (N)
1081,9470,2448,[HIST W3628] History of the State of Israel
1082,9471,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1083,9473,1123,[W3211] Intermediate Microeconomics
1084,9474,904,Short Prose Forms
1085,9476,2656,[HIST W3726] 20th Century South African History
1086,9477,591,[BIOL C2005] Introduction to Molecular and Cellular Biology I
1087,9478,1808,"[PHYS C1402] Intro to Electricity, Magnetism and Optics"
1088,9480,1123,[W3211] Intermediate Microeconomics
1089,9481,2524,[PHYS C2601] Classical & Quantum Waves
1090,9482,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1091,9483,2994,Financial Data Analysis
1092,9484,230,[ENGL W3269] British Literature 1900-1950
1093,9485,2070,Dance History II
1094,9486,2995,"modern 3, modern 4"
1095,9487,2996,[ENGL BC3101] The Writer's Process
1096,9488,2997,Asian Music Hum
1097,9489,2154,Dinosaurs and the History of Life
1098,9490,1378,[ENGL BC3183] American Literature Since 1945
1099,9491,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1100,9492,2998,"Music, Race, & Nation"
1101,9493.0,,
1102,9494,2999,EESC 2300 Earth Systems: Life
1103,9496,1805,Reacting to the Past
1104,9497,3000,"EESC 2300 Earth Systems: Life, and ENV 2200 Environmental Biology II"
1105,9498,3000,"EESC 2300 Earth Systems: Life, and ENV 2200 Environmental Biology II"
1106,9499,2720,[HIST W3926] Historical Origins of Human Rights
1107,9500,3545,[C1101] Contemporary Civilization
1108,9501,4746,[MATH V1201] Calculus III
1109,9502,3001,German migrant litterature
1110,9504,540,[AHIS S3437] Michelangelo
1111,9505,2613,[PSYC BC3376] Infant Development
1112,9506,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1113,9508,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1114,9509,3003,"Life After Death, Spring 2004"
1115,9510,102,[POLS V1601] Introduction to International Politics
1116,9511,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1117,9512,1553,Spanish 1202
1118,9513,425,[ASTR 1234] The Universal Timekeeper
1119,9514,36,[V3265] Economics of Money and Banking
1120,9515,1908,[W1105] Principles of Economics
1121,9516,2383,[HIST W1061] Introduction to the Early Middle Ages: 250-1250
1122,9517,916,20th Century Hispanic Literature
1123,9519,3379,[C1010] University Writing
1124,9520,2203,[C1404] General Chemistry II
1125,9522,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1126,9523.0,,
1127,9524,3379,[C1010] University Writing
1128,9525,1412,V2200 Solid Earth System
1129,9527.0,,
1130,9528,2989,Reformation to Romanticism: The Violent Origins of Modern Thought
1131,9529,610,[HIST W4316] The American Presidency
1132,9530,3149,[PSYC BC3177] Psychology of Drug Use and Abuse
1133,9531,591,[BIOL C2005] Introduction to Molecular and Cellular Biology I
1134,9532,3007,[CLEN W3930] Caribbean Diaspora Literature
1135,9533,621,[W3002] Structure and Style II
1136,9534,3008,Orgo Lab
1137,9535,1416,[POLS V3313] American Urban Politics
1138,9536,442,Introduction to Music
1139,9537,3009,[ANTH BC1099] Introduction to Social Sciences
1140,9538,2425,Intro to Linguistics
1141,9539,3010,Basic Electroacoustics
1142,9540.0,,
1143,9541,2778,Religion and American Culture II
1144,9542,1507,[MATH V1106] Calculus IIS
1145,9543,704,[SPAN C1201] Intermediate Spanish I
1146,9544,5176,[HIST BC1402] American Civilization Since the Civil War
1147,9545,3379,[C1010] University Writing
1148,9546,2486,Physics Lab
1149,9547,449,[BC1001] Introduction to Macroeconomics
1150,9548,1123,[W3211] Intermediate Microeconomics
1151,9549,258,Script Analysis
1152,9551,102,[POLS V1601] Introduction to International Politics
1153,9552,445,[FYSB BC1270] The Americas
1154,9553,3011,[PHIL V3237] Early Modern Philosophy
1155,9554,1475,[C3443] Organic Chemistry I
1156,9555,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1157,9556,4746,[MATH V1201] Calculus III
1158,9558,449,[BC1001] Introduction to Macroeconomics
1159,9559,2977,[PSYC W3440] Issues in Brain and Behavior
1160,9560,2998,"Music, Race, & Nation"
1161,9561,3354,[AHUM V3400] Colloquium on Major Texts
1162,9562,2390,[ANTH V1009] Introduction to Language and Culture
1163,9563,1862,[ENGL W4211] Milton
1164,9564,1246,colloquium
1165,9565,3379,[C1010] University Writing
1166,9566,2916,[PSYC BC2154] Hormones and Behavior
1167,9567,2797,[POLS W1201] Introduction to American Politics
1168,9568,2045,[POLS W3020] Democracy and its Critics
1169,9569,704,[SPAN C1201] Intermediate Spanish I
1170,9570,125,[SPAN C1202] Intermediate Spanish II
1171,9571,3545,[C1101] Contemporary Civilization
1172,9572,3545,[C1101] Contemporary Civilization
1173,9573,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1174,9574,399,[AFCV C1020] African Civilization
1175,9575,3014,Fiction
1176,9576,3015,[AHIS G4640] German Art in European Context 1760-1920
1177,9577,1505,[PHIL V3701] Moral Philosophy
1178,9578,3379,[C1010] University Writing
1179,9581,3016,[MDES W1210] Elementary Arabic I
1180,9582,518,[POLS W3618] Conflict and Cooperation In World Politics
1181,9583,610,[HIST W4316] The American Presidency
1182,9584,3018,Topics in Orgasmicism: Philosophical Photography and Photographic Philosophy
1183,9585,3019,Introduction to Orgasmicist Thinking
1184,9586,718,[V2607] Buddhism: Indo-Tibetan
1185,9587,2328,[AHIS W3981] Visual Culture - The Tale of Genji
1186,9588,3021,Hispanics in the U.S.
1187,9589,481,[ASCE V2359] Introduction to East Asian Civilization: China
1188,9590,1530,[ASCM V2001] Introduction to Major Topics in the Civilizations of the Middle East and India
1189,9591,5185,[MATH V1102] Calculus II
1190,9592,3022,GChem Summer Session
1191,9593,165,US Latino Literature
1192,9594,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1193,9595,1290,Intro to the study and theory of film
1194,9596,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1195,9597,1196,intro to sociology
1196,9598,857,intermediate spanish
1197,9600,3013,Memory and Violence: Spanish Civil War
1198,9601,1079,[PSYC BC2141] Abnormal Psychology
1199,9602,4609,[AHIS W3650] 20th Century Art
1200,9603,3023,"[HIST W4059] Barbarians, Byzantines and Berbers: Early Medieval North Africa, A.D. 300-1050"
1201,9604,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1202,9605,1655,Ear Training III
1203,9606,650,[BUSI 3010] Managing Human Behavior in the Organization
1204,9607,3026,Haitian Fiction 
1205,9614,5260,[V1202] Intermediate Italian II
1206,9615,1597,Modern 
1207,9616,457,A Revolution in Culture
1208,9617,3379,[C1010] University Writing
1209,9618,2347,[C3045] Intensive Organic Chemistry for First Years I
1210,9619,5052,[PHYS C2802] Accelerated Physics II
1211,9620,4638,[HIST W3491] US Foreign Relations 1890-1990
1212,9621,102,[POLS V1601] Introduction to International Politics
1213,9622,4746,[MATH V1201] Calculus III
1214,9623,1104,History of Music I: Middle Ages to Baroque
1215,9624,1864,[PSYC W2420] Animal Behavior
1216,9626,2645,Spanish
1217,9627,5196,[PSYC W3460] Seminar: Evolution of Behavior
1218,9628,2916,[PSYC BC2154] Hormones and Behavior
1219,9630,1222,[AHIS W4357] Gothic Architecture
1220,9631,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1221,9632,73,[MATH V1101] Calculus I
1222,9633,495,Women and Health
1223,9634,2858,History of the Novel II
1224,9635,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1225,9636,2798,History of the English Novel
1226,9637,3545,[C1101] Contemporary Civilization
1227,9638,3379,[C1010] University Writing
1228,9640,819,First Year Seminar
1229,9641,1290,Intro to the study and theory of film
1230,9642.0,,
1231,9643,3601,[PSYC W1001] Science of Psychology
1232,9644,3545,[C1101] Contemporary Civilization
1233,9645,2748,Erotic Colonial American Film: 1600-1776
1234,9646,1231,Introduction to Women's and Gender Studies
1235,9647,2731,Statistics/Research Methods
1236,9648,5179,[FREN W1202] Intermediate French II
1237,9649,568,[AHIS BC1001] Introduction to Art History I
1238,9650,5185,[MATH V1102] Calculus II
1239,9651,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1240,9652,303,[C1100] Frontiers of Science
1241,9653,1250,Macroeconomics
1242,9654,1123,[W3211] Intermediate Microeconomics
1243,9656,2672,Modern Analysis I
1244,9657,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1245,9658,648,[ASCE V2002] Introduction to Major Topics in Asian Civilizations: East Asia
1246,9659,2374,[POLS V3001] Introduction to Human Rights
1247,9660,303,[C1100] Frontiers of Science
1248,9661,2287,[COMS W4252] Introduction to Computational Learning Theory
1249,9662,2583,[ENGL W3261] English Literature to 1500
1250,9663,854,[AHIS V3250] Roman Art & Architecture
1251,9664,1891,African American Literature
1252,9665,2993,Education Evaluation and Diagnosis
1253,9666,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1254,9667,2171,[1201] First-Year English: Women and Culture
1255,9668,1021,Evaluation of Evidence
1256,9669,1282,[PHIL V3786] Free Will and Responsibility
1257,9670,5071,[PHIL G4050] Aesthetics: Historical Survey
1258,9672,793,Intermediate German II
1259,9673,2662,"Religion and American Culture I and II, Religion and the Civil Rights Movement"
1260,9674,821,Filmwriting Workshop
1261,9675,2252,Intro to African Cultural Studies
1262,9676,621,[W3002] Structure and Style II
1263,9677,310,[W3001] Structure and Style I
1264,9678,787,Organic Chemistry
1265,9679,3545,[C1101] Contemporary Civilization
1266,9680,4746,[MATH V1201] Calculus III
1267,9681,327,Intermediate Italian I
1268,9682,2486,Physics Lab
1269,9683,621,[W3002] Structure and Style II
1270,9684,2635,[PHYS C1291] General Physics Lab I
1271,9685,5456,[JPNS C1202] Second Year Japanese II
1272,9686,2635,[PHYS C1291] General Physics Lab I
1273,9687,2486,Physics Lab
1274,9689,1376,The Canterbury Tales
1275,9690,5176,[HIST BC1402] American Civilization Since the Civil War
1276,9691,2624,[HIST BC3494] Era of Independence in the Americas
1277,9692,588,[PHIL V3576] Physics and Philosophy
1278,9693,2588,[GREK V1201] Intermediate Greek: Prose
1279,9694,924,[PSYC BC1001] Intro to Psychology
1280,9695,2559,[MDES W1515] Upper Intermediate Hebrew II
1281,9697,1290,Intro to the study and theory of film
1282,9698,2538,Jewish Liturgy
1283,9699,740,Feminist Texts I
1284,9702,621,[W3002] Structure and Style II
1285,9703,1202,[BIOL BC1001] Revolutionary Concepts in Biology (Lecture)
1286,9705,2390,[ANTH V1009] Introduction to Language and Culture
1287,9707,1900,C3046 Intensive Organic Chemistry for Freshmen
1288,9708,3601,[PSYC W1001] Science of Psychology
1289,9709,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1290,9710,2171,[1201] First-Year English: Women and Culture
1291,9711,5185,[MATH V1102] Calculus II
1292,9712,2328,[AHIS W3981] Visual Culture - The Tale of Genji
1293,9713,3545,[C1101] Contemporary Civilization
1294,9714,2283,[E1102] Art of Engineering (Gateway Lab)
1295,9715,2258,V2607 Indo-Tibetan Buddhism
1296,9717,3545,[C1101] Contemporary Civilization
1297,9718,151,[HIST W3997] World War II in History and Memory
1298,9719,959,[HIST BC3457] A Social History of Columbia University
1299,9720,4176,[HIST W3716] History of Islamic Societies
1300,9721,1461,math programming
1301,9722,236,[PHIL V1401] Elementary Logic
1302,9723,73,[MATH V1101] Calculus I
1303,9724,787,Organic Chemistry
1304,9725,5185,[MATH V1102] Calculus II
1305,9726,495,Women and Health
1306,9727,730,Junior Colloquium
1307,9728,2179,Writing Medieval History
1308,9729,4746,[MATH V1201] Calculus III
1309,9730,1254,intermediate korean
1310,9731,2499,"[ASTR 1403] Earth, Moon, and Planets"
1311,9732,1761,"[ENGL W3962] 19th Century Novel Seminar: Austen, Bronte, Eliot"
1312,9733,542,[ENGL W3335] Shakespeare I
1313,9734,1323,[POLS W3631] American Foreign Policy
1314,9735,4746,[MATH V1201] Calculus III
1315,9736,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1316,9737,73,[MATH V1101] Calculus I
1317,9738,3545,[C1101] Contemporary Civilization
1318,9739,2499,"[ASTR 1403] Earth, Moon, and Planets"
1319,9740,3379,[C1010] University Writing
1320,9741,594,[W4415] Game Theory
1321,9742,1459,[C1403] General Chemistry I
1322,9743,73,[MATH V1101] Calculus I
1323,9744,1908,[W1105] Principles of Economics
1324,9745,2906,[COMS W1007] Object-Oriented Programming and Design in Java
1325,9746,73,[MATH V1101] Calculus I
1326,9747,3545,[C1101] Contemporary Civilization
1327,9748,1905,[PSYC G4440] Topics in Neurobiology and Behavior (seminar)
1328,9749,833,[POLS V/BC1013] Political Theory I
1329,9750,4746,[MATH V1201] Calculus III
1330,9751,1440,Elementry Chinese W
1331,9752,1789,Environmental Science I
1332,9753,1452,[POLS BC1001] Dynamics of American Politics
1333,9754,5185,[MATH V1102] Calculus II
1334,9755,3545,[C1101] Contemporary Civilization
1335,9756,1776,[PHYS V1301] Honors General Physics I 
1336,9757,354,[SPAN V1101] Elementary Spanish I
1337,9758,541,Religion and Civil Rights
1338,9759,833,[POLS V/BC1013] Political Theory I
1339,9760,541,Religion and Civil Rights
1340,9761,859,[PHIL BC1003] Philosophy and Human Existence
1341,9762,1730,The Inquisition in Spain and Latin America
1342,9763,1716,History of Disease in Modern Africa
1343,9764,1717,Psychology of Stereotyping and Prejudice
1344,9765,1709,Space Perception
1345,9766,852,"[PHYS BC1207] Optics, Electricity and Magnetism"
1346,9767,1677,Intermediate Conversation
1347,9768,351,[FREN W1201] Intermediate French I
1348,9769,1662,Modern V
1349,9770,4746,[MATH V1201] Calculus III
1350,9771,1652,[E1115] Engineering Graphics
1351,9772,4967,[PHIL BC1001] What is Philosophy?
1352,9773,36,[V3265] Economics of Money and Banking
1353,9774,1202,[BIOL BC1001] Revolutionary Concepts in Biology (Lecture)
1354,9775,1203,[MATH V1202] Calculus IV
1355,9776,1630,[PHYS V1201] General Physics I
1356,9777,3354,[AHUM V3400] Colloquium on Major Texts
1357,9778,1623,[ARCH 3013] Architectural Representation: Perception
1358,9779,3545,[C1101] Contemporary Civilization
1359,9780,1602,Technology and History Seminar
1360,9782,5179,[FREN W1202] Intermediate French II
1361,9783,399,[AFCV C1020] African Civilization
1362,9784,2797,[POLS W1201] Introduction to American Politics
1363,9785,1298,[ANTH V3011] Living in Society
1364,9786,4746,[MATH V1201] Calculus III
1365,9787,2632,[MATH W1003] College Algebra - Analytic Geometry (Precalculus)
1366,9788,648,[ASCE V2002] Introduction to Major Topics in Asian Civilizations: East Asia
1367,9789,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1368,9790,2512,"[BIOL BC2002] Physiology, Ecology, and Evolution"
1369,9791,303,[C1100] Frontiers of Science
1370,9792,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1371,9793,3225,[HIST W4224] East Central European Intellectuals and Communists 1945-1989
1372,9794,5258,[V1102] Elementary Italian II
1373,9795,77,Basic Drawing
1374,9796,78,Modernism
1375,9797,4746,[MATH V1201] Calculus III
1376,9798,4220,[BMEN E4002] Quantitative Physiology II: Organ Systems
1377,9799,3438,Junior/Senior Seminar
1378,9800,1205,Environmental Science
1379,9801,36,[V3265] Economics of Money and Banking
1380,9803,1475,[C3443] Organic Chemistry I
1381,9804,1467,Fundamentals of Music
1382,9805,1466,"[MSAE E3111] Thermodynamics, Kinetic Theory, and Statistical Mechanics"
1383,9806,1462,[APPH 4300] Applied Electrodynamics
1384,9807,1460,[APPH 4901] Seminar: Problems in Applied Physics
1385,9809,1445,Spanish 1201 - Comprehensive Beginner's Spanish
1386,9810.0,,
1387,9811,5799,[MDES W1401] Elementary Sanskrit I
1388,9812,709,[PSYC BC1105] Psychology of Learning (w/ or w/o lab)
1389,9813,1116,[POLS W3285] Freedom of Speech and Press
1390,9815,358,W4220 Analysis of Categorical Data
1391,9816,3601,[PSYC W1001] Science of Psychology
1392,9817,1298,[ANTH V3011] Living in Society
1393,9818,1252,Intro to Feminist Theory
1394,9819,2911,Christianity (Summer 2004)
1395,9820,3807,[COMS W1004] Intro to Computer Science- Programming in Java
1396,9821,2211,[HIST W3330] Europe since 1945
1397,9822,1191,[HIST W3411] American Society in the Age of Capitalism 1819-1897
1398,9823,1459,[C1403] General Chemistry I
1399,9824,3545,[C1101] Contemporary Civilization
1400,9825,1160,Bioethics
1401,9827,1129,[FREN W3421] Intro to French and Francophone studies
1402,9828,4453,[ECON W2261] Introduction to Accounting and Finance
1403,9829,1116,[POLS W3285] Freedom of Speech and Press
1404,9830,493,[PSYC W2460] Drugs and Behavior
1405,9831,1085,[MDES W3541] Zionism: A Cultural Perspective
1406,9832,1079,[PSYC BC2141] Abnormal Psychology
1407,9833,1075,[ENGL BC3103/4] Essay Writing
1408,9834,2343,Biodiversity
1409,9835,1050,Literature and the Sublime
1410,9836,1048,Roman Social History
1411,9837,54,[HIST W3535] History of the City of New York
1412,9838,1021,Evaluation of Evidence
1413,9839,254,[PHYS C1001] Physics for Poets I
1414,9840,3016,[MDES W1210] Elementary Arabic I
1415,9841,5260,[V1202] Intermediate Italian II
1416,9845,974,German I
1417,9846,3379,[C1010] University Writing
1418,9848,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1419,9849,5185,[MATH V1102] Calculus II
1420,9850,102,[POLS V1601] Introduction to International Politics
1421,9851,878,Swedish I
1422,9852,1329,[POLS W4220] Mass Media and American Politics
1423,9853,1791,[W4438] Economics of Race in the U.S.
1424,9854,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1425,9855,73,[MATH V1101] Calculus I
1426,9856.0,,
1427,9858,1623,[ARCH 3013] Architectural Representation: Perception
1428,9859,102,[POLS V1601] Introduction to International Politics
1429,9860,717,Archery
1430,9861,713,[PSYC W2680] Social and Personality Development
1431,9862,711,Fundamentals of Western Music
1432,9863,3379,[C1010] University Writing
1433,9864,73,[MATH V1101] Calculus I
1434,9865,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1435,9867,1459,[C1403] General Chemistry I
1436,9868,303,[C1100] Frontiers of Science
1437,9869,2499,"[ASTR 1403] Earth, Moon, and Planets"
1438,9870,1908,[W1105] Principles of Economics
1439,9871,634,[MDES W1510] Elementary Modern Hebrew I
1440,9873,541,Religion and Civil Rights
1441,9874,2171,[1201] First-Year English: Women and Culture
1442,9875,608,[AHIS W4631] Feminist Theory/Art Practices 1960-Present
1443,9876,4609,[AHIS W3650] 20th Century Art
1444,9877,601,Classical Social Theory
1445,9878,594,[W4415] Game Theory
1446,9879,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1447,9881,562,Spanish I
1448,9882,648,[ASCE V2002] Introduction to Major Topics in Asian Civilizations: East Asia
1449,9883,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1450,9884,3235,"[HIST W3632] History of the Jews of Eastern Europe, Beginning to Present"
1451,9885,3797,[ANTH V1002] The Interpretation Of Culture
1452,9886.0,,
1453,9887,512,International Culture of East Asia
1454,9888,3545,[C1101] Contemporary Civilization
1455,9889,1732,[HIST W3222] Rise and Fall of the Soviet Union
1456,9890,363,1202
1457,9891,493,[PSYC W2460] Drugs and Behavior
1458,9892,4634,[STAT W1211] Intro to Statistics (B)
1459,9893,486,Modern Japanese Architecture
1460,9894,3184,[BMEN E4010] Ethics for Biomedical Engineers
1461,9895,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1462,9896,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1463,9897,476,"3200, 3250, 4900"
1464,9898,1630,[PHYS V1201] General Physics I
1465,9899,3379,[C1010] University Writing
1466,9900,1459,[C1403] General Chemistry I
1467,9901,474,[ANTH V3950] Anthropology of Consumption
1468,9902,472,Intro to Environmental Science
1469,9904,3585,[ASCE V2361] Introduction to East Asian Civilization: Japan
1470,9905,3444,[JPNS C1101] First Year Japanese I
1471,9907,416,[LATN V1101] Elementary Latin I
1472,9908,5185,[MATH V1102] Calculus II
1473,9909,1908,[W1105] Principles of Economics
1474,9910,5160,[PHYS C1401] Introduction to Mechanics and Thermodynamics
1475,9911,825,[ENGL W3230] Joyce
1476,9912,5258,[V1102] Elementary Italian II
1477,9913,398,Beginners Yoga
1478,9914,399,[AFCV C1020] African Civilization
1479,9915,1530,[ASCM V2001] Introduction to Major Topics in the Civilizations of the Middle East and India
1480,9916,102,[POLS V1601] Introduction to International Politics
1481,9917,709,[PSYC BC1105] Psychology of Learning (w/ or w/o lab)
1482,9918,3545,[C1101] Contemporary Civilization
1483,9919,362,Ballet IV
1484,9920,364,Modern III
1485,9921,362,Ballet IV
1486,9922,2906,[COMS W1007] Object-Oriented Programming and Design in Java
1487,9924,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1488,9926,102,[POLS V1601] Introduction to International Politics
1489,9927,445,[FYSB BC1270] The Americas
1490,9928,102,[POLS V1601] Introduction to International Politics
1491,9929,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1492,9930,3379,[C1010] University Writing
1493,9931,321,"Drama, Film and the Law"
1494,9932,303,[C1100] Frontiers of Science
1495,9933,290,Advanced Grammar and Composition
1496,9934,36,[V3265] Economics of Money and Banking
1497,9935,709,[PSYC BC1105] Psychology of Learning (w/ or w/o lab)
1498,9936,240,Japan in the Twentieth Century
1499,9937,3158,"[ANTH W4042] Agent, Person, Subject, Self"
1500,9938,3545,[C1101] Contemporary Civilization
1501,9939,621,[W3002] Structure and Style II
1502,9940,171,Jazz and American Culture
1503,9941,159,Medieval Literature
1504,9942,157,"[ENGL W3001] Critical Reading, Critical Writing"
1505,9943,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1506,9945,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1507,9946,100,Complete Esperanto
1508,9948,97,[W4625] Economics of the Environment
1509,9949,4746,[MATH V1201] Calculus III
1510,9950,89,Manufacturing Enterprise
1511,9951,73,[MATH V1101] Calculus I
1512,9952,347,[POLS W4471] Chinese Politics
1513,9953,63,"Balanchine, Dance History"
1514,9954,3444,[JPNS C1101] First Year Japanese I
1515,9956,3545,[C1101] Contemporary Civilization
1516,9957,3545,[C1101] Contemporary Civilization
1517,9959,1329,[POLS W4220] Mass Media and American Politics
1518,9960,11,Beginner 2 and Intermediate 1
1519,9961,1353,[BIOL C1015] Molecular Biology and Evolution for Nonscientists
1520,9962,3545,[C1101] Contemporary Civilization
1521,9963,1205,Environmental Science
1522,9964,1051,[V3799] Junior's Colloquium
1523,9965,1475,[C3443] Organic Chemistry I
1524,9966,2007,Medieval Lit.
1525,9967,621,[W3002] Structure and Style II
1526,9968,3030,INTRO TO COMP LIT & SOCIETY Call Number 48458 
1527,9969,2211,[HIST W3330] Europe since 1945
1528,9970,998,Spanish 1201
1529,9971,1582,[FYSB BC1156/69] First Year Seminar: Legacy of the Mediterranean I
1530,9972,2512,"[BIOL BC2002] Physiology, Ecology, and Evolution"
1531,9973,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1532,9975,3031,Intro to Literary Analysis
1533,9976,924,[PSYC BC1001] Intro to Psychology
1534,9977,833,[POLS V/BC1013] Political Theory I
1535,9978,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1536,9979,303,[C1100] Frontiers of Science
1537,9980,916,20th Century Hispanic Literature
1538,9981,3379,[C1010] University Writing
1539,9982,3545,[C1101] Contemporary Civilization
1540,9983,3379,[C1010] University Writing
1541,9984,655,V3201 Introduction to the Hebrew Bible
1542,9985,388,Diatonic Harmony and Counterpoint
1543,9986,1345,Environmental Bio
1544,9987,3032,Senior Seminar: Body and Language
1545,9989,2664,[POLS W3027] Liberalism and Communitarianism
1546,9990,1191,[HIST W3411] American Society in the Age of Capitalism 1819-1897
1547,9991,4746,[MATH V1201] Calculus III
1548,9992,3379,[C1010] University Writing
1549,9993,3379,[C1010] University Writing
1550,9994,2365,"[HIST W1010] Ancient Greek History, 800-146 BC"
1551,9995,586,[PHYS C1601] Physics I: Mechanics and Relativity
1552,9996,3545,[C1101] Contemporary Civilization
1553,9997,1459,[C1403] General Chemistry I
1554,9998,5185,[MATH V1102] Calculus II
1555,9999,2222,Elementary Portuguese for Spanish Speakers
1556,10000,2539,[MECE E1001] Mechanical Engineering: From Micro Machines to Jumbo Jets
1557,10002,5110,[AHIS C3990] Seminar: Literature of Modern Architecture
1558,10003,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1559,10004,1123,[W3211] Intermediate Microeconomics
1560,10005,2598,[COMS W1003] Intro to Computer Science- Programming in C
1561,10006,2294,[POLS W4472] Japanese Politics
1562,10007,3038,"[AHIS W3410] Italian Renaissance Architecture, 1400-1600"
1563,10009,1163,[PHYS C1493/1494] Introduction to Experimental Physics
1564,10010,3545,[C1101] Contemporary Civilization
1565,10011,1732,[HIST W3222] Rise and Fall of the Soviet Union
1566,10012,610,[HIST W4316] The American Presidency
1567,10013,3379,[C1010] University Writing
1568,10014,303,[C1100] Frontiers of Science
1569,10015,3040,[ACLG 3002] Introduction to Archaeology
1570,10016,3797,[ANTH V1002] The Interpretation Of Culture
1571,10017,3379,[C1010] University Writing
1572,10018,1459,[C1403] General Chemistry I
1573,10021,3041,[HIST BC1401] American Civilization to the Civil War
1574,10022,3042,English 220
1575,10023,709,[PSYC BC1105] Psychology of Learning (w/ or w/o lab)
1576,10024,848,environmental biology
1577,10025,1864,[PSYC W2420] Animal Behavior
1578,10026,2629,[BIOC W4512] Molecular Biology
1579,10027,2390,[ANTH V1009] Introduction to Language and Culture
1580,10029,2499,"[ASTR 1403] Earth, Moon, and Planets"
1581,10030,1732,[HIST W3222] Rise and Fall of the Soviet Union
1582,10031,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1583,10032,3043,Chinese Religious Tradition
1584,10033,3379,[C1010] University Writing
1585,10034,3044,YIDDISH- ELEMENTARY
1586,10035,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1587,10036,3797,[ANTH V1002] The Interpretation Of Culture
1588,10037,354,[SPAN V1101] Elementary Spanish I
